#{"t_start": 1550437205.385178, "env_id": null}
r,l,t
-1.0,100,1039.748692
-1.0,100,1041.235815
-1.0,100,1042.66753
-1.0,100,1043.077275
-1.0,100,1044.536243
1.0,33,1044.684954
-1.0,100,1046.068361
-1.0,100,1047.531833
1.0,13,1047.582348
-1.0,100,1048.930424
1.0,96,1050.304875
-1.0,100,1050.713083
1.0,29,1051.803117
-1.0,100,1052.212019
-1.0,100,1053.604962
-1.0,100,1055.078728
1.0,61,1055.324789
-1.0,100,1056.701339
-1.0,100,1058.156459
-1.0,100,1059.571765
1.0,14,1059.627906
1.0,62,1059.882577
-1.0,100,1061.237661
1.0,8,1061.274126
-1.0,100,1062.682165
1.0,35,1062.84951
1.0,89,1064.163396
-1.0,100,1065.634574
-1.0,100,1067.054265
-1.0,100,1067.460605
1.0,39,1068.572911
-1.0,100,1068.982119
1.0,9,1069.023972
1.0,6,1069.052992
1.0,41,1070.309661
-1.0,100,1071.714527
-1.0,100,1072.108465
1.0,9,1072.147281
-1.0,100,1073.528378
-1.0,100,1074.940493
-1.0,100,1076.384513
-1.0,100,1077.846331
1.0,92,1078.218729
1.0,90,1079.587283
-1.0,100,1080.965769
1.0,83,1081.292556
1.0,5,1081.313385
1.0,84,1082.787637
1.0,13,1082.837503
-1.0,100,1084.225712
1.0,43,1084.393686
-1.0,100,1085.770915
1.0,18,1085.842407
1.0,57,1087.067273
1.0,33,1087.200959
1.0,57,1087.422639
