#{"env_id": null, "t_start": 1550432578.84244}
r,l,t
-1.0,100,1142.555831
-1.0,100,1143.887184
-1.0,100,1145.297052
-1.0,100,1146.663397
-1.0,100,1147.088428
-1.0,100,1148.484946
1.0,85,1149.794793
-1.0,100,1151.245562
-1.0,100,1151.625057
-1.0,100,1152.9604
-1.0,100,1154.267324
-1.0,100,1155.599941
-1.0,100,1156.984668
-1.0,100,1157.326456
-1.0,100,1158.741196
1.0,11,1158.781419
-1.0,100,1160.391964
-1.0,100,1161.795161
-1.0,100,1163.116304
-1.0,100,1163.489648
-1.0,100,1164.840314
-1.0,100,1166.164459
-1.0,100,1167.536323
-1.0,100,1167.962261
-1.0,100,1169.327435
-1.0,100,1170.737642
-1.0,100,1172.07225
1.0,5,1172.0935
-1.0,100,1173.387776
1.0,100,1173.765576
1.0,100,1175.192937
-1.0,100,1176.543258
-1.0,100,1177.935951
1.0,93,1178.29924
1.0,7,1179.295449
